#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytB_alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytB_alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytB_alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytB_alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytB_alignment" name="distribution" x="@birthRate.t:cytB_alignment">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="FrequenciesPrior.s:cytB_alignment" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:cytB_alignment" name="distribution">
#            <parameter id="rateAC.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:cytB_alignment" name="distribution">
#            <parameter id="rateAG.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:cytB_alignment" name="distribution">
#            <parameter id="rateAT.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:cytB_alignment" name="distribution">
#            <parameter id="rateCG.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:cytB_alignment" name="distribution">
#            <parameter id="rateGT.s:cytB_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytB_alignment" id="treeLikelihood.cytB_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytB_alignment">
#            <siteModel id="SiteModel.s:cytB_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytB_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytB_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytB_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:cytB_alignment" rateAC="@rateAC.s:cytB_alignment" rateAG="@rateAG.s:cytB_alignment" rateAT="@rateAT.s:cytB_alignment" rateCG="@rateCG.s:cytB_alignment" rateGT="@rateGT.s:cytB_alignment" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:cytB_alignment" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:cytB_alignment" id="estimatedFreqs.s:cytB_alignment" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytB_alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytB_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-17190.239017752287	-17161.273687163313	-28.96533058897287	-17161.273687163313	1.3089622464130015	-6.119789815836597	1.0260886642725333	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25
1000	-12202.636037614613	-12185.6253138442	-17.01072377041297	-12185.6253138442	0.2752226071747316	7.659681425479012	4.410715504543692	1.9013811642911724	1.0	0.7229253423639526	1.0	1.0	0.25	0.25042027548171314	0.2495797245182869	0.25
2000	-12116.371346070855	-12100.135874753236	-16.235471317618366	-12100.135874753236	0.26194643500002096	7.892744434393226	4.0873747836477765	1.5943970444553464	1.016795936245372	0.7229253423639526	1.0	0.7601647932210625	0.25	0.25042027548171314	0.2495797245182869	0.25
3000	-12111.905536357348	-12096.047058057511	-15.858478299837346	-12096.047058057511	0.25063857665146244	8.402782307266776	4.666926895276446	1.5943970444553464	1.016795936245372	0.7229253423639526	1.0	0.7601647932210625	0.25	0.25042027548171314	0.2495797245182869	0.25
4000	-12104.133503916964	-12087.892166005657	-16.241337911307205	-12087.892166005657	0.25782628851722256	7.879305921146403	4.056636458769354	1.5943970444553464	1.016795936245372	0.7229253423639526	1.0	0.7601647932210625	0.25	0.25042027548171314	0.2495797245182869	0.25
5000	-12094.026076649692	-12078.121380409397	-15.90469624029605	-12078.121380409397	0.25049422925309206	8.164264341539447	5.420551087321817	1.196216040698365	1.016795936245372	0.7229253423639526	0.9719653856477799	0.7601647932210625	0.25128077752789735	0.25042027548171314	0.24829894699038954	0.25
6000	-12077.655140824576	-12061.714630285971	-15.940510538604672	-12061.714630285971	0.2592684761902955	8.018904156327622	5.259500318555753	1.196216040698365	1.016795936245372	0.7229253423639526	0.9455176822722491	0.7236620041624896	0.25128077752789735	0.25042027548171314	0.24829894699038954	0.25
7000	-12016.221486733702	-12000.93875371037	-15.282733023331852	-12000.93875371037	0.25718695968855626	8.46128872453915	5.521454629134053	1.196216040698365	1.016795936245372	0.7229253423639526	0.732210803176164	0.7236620041624896	0.2569304409394421	0.25129391319266153	0.24264928357884474	0.24912636228905163
8000	-12009.469149550661	-11994.20391579411	-15.26523375655037	-11994.20391579411	0.26015978596159983	8.36040037873258	5.416163165630146	1.196216040698365	1.016795936245372	0.7229253423639526	0.664437953785497	0.7236620041624896	0.2569304409394421	0.25129391319266153	0.24264928357884474	0.24912636228905163
9000	-11968.857252010841	-11953.379689625142	-15.477562385698269	-11953.379689625142	0.24727260513380497	8.145987039901566	6.467837456913752	1.196216040698365	1.016795936245372	0.7229253423639526	0.664437953785497	0.6059552386908529	0.2569304409394421	0.25129391319266153	0.24264928357884474	0.24912636228905163
10000	-11966.35101767658	-11951.322537948145	-15.028479728434338	-11951.322537948145	0.2601252298227852	7.7626322659267615	3.964075359780888	1.196216040698365	0.7213801004417614	0.7229253423639526	0.664437953785497	0.6059552386908529	0.2569304409394421	0.25129391319266153	0.24264928357884474	0.24912636228905163
11000	-11910.045524495223	-11896.319938955925	-13.725585539298281	-11896.319938955925	0.23818040595765888	8.901409748039024	4.947816066543395	1.196216040698365	0.7213801004417614	0.7229253423639526	0.4523124532122517	0.6059552386908529	0.2569304409394421	0.2443101258382809	0.24264928357884474	0.25611014964343226
12000	-11885.431364002947	-11871.515953226099	-13.91541077684772	-11871.515953226099	0.2459376769215087	8.62850559259171	5.445170084396865	1.222557831501117	0.7213801004417614	0.7229253423639526	0.3686781074583489	0.6059552386908529	0.2569304409394421	0.2477306328925212	0.23705679509498612	0.2582821310730506
13000	-11816.168526540821	-11802.292288045528	-13.876238495292792	-11802.292288045528	0.2486399207871399	7.35176302291837	3.297452582126891	0.8272051769769615	0.7213801004417614	0.7229253423639526	0.3686781074583489	0.4053392321240449	0.2538636466875741	0.2477306328925212	0.23705679509498612	0.2613489253249186
14000	-11798.015222061196	-11785.194828899434	-12.820393161763318	-11785.194828899434	0.2410191115950919	8.804693374318937	6.98184238072531	0.8272051769769615	0.7213801004417614	0.7229253423639526	0.25646358848092654	0.4053392321240449	0.2538636466875741	0.2401819355853425	0.23705679509498612	0.26889762263209727
15000	-11764.330412444147	-11751.903834097164	-12.426578346984078	-11751.903834097164	0.2582109824098717	8.363413208074773	5.048255481631595	0.8272051769769615	0.7213801004417614	0.43593747228161955	0.25646358848092654	0.4053392321240449	0.2538636466875741	0.2401819355853425	0.23705679509498612	0.26889762263209727
16000	-11763.365846790784	-11750.724782247884	-12.641064542899825	-11750.724782247884	0.2700555474404218	7.999907718079134	4.351721453009035	0.8272051769769615	0.7213801004417614	0.43593747228161955	0.25646358848092654	0.4053392321240449	0.2538636466875741	0.2401819355853425	0.23705679509498612	0.26889762263209727
17000	-11752.342800253056	-11738.894954133999	-13.447846119056953	-11738.894954133999	0.2524708987969769	6.915600461646297	3.103545141149312	0.8777608585962385	0.7213801004417614	0.43593747228161955	0.25646358848092654	0.4053392321240449	0.24563606288931378	0.24463340145412824	0.23705679509498612	0.27267374056157184
18000	-11714.187533679613	-11702.539273504472	-11.648260175141543	-11702.539273504472	0.23656576981917343	9.018626600247558	5.526631052731084	0.8777608585962385	0.7213801004417614	0.43593747228161955	0.25646358848092654	0.3064924811592004	0.24563606288931378	0.24463340145412824	0.23705679509498612	0.27267374056157184
19000	-11661.827126191569	-11649.435897310806	-12.391228880762513	-11649.435897310806	0.2398215024464002	7.187392369534468	3.1299846439529446	0.8777608585962385	0.7213801004417614	0.43593747228161955	0.25646358848092654	0.18007191961728647	0.23718880807100926	0.24463340145412824	0.23705679509498612	0.2811209953798764
